tanggal,harga_cabai_merah,harga_cabai_rawit,suhu_rata,kelembaban,curah_hujan,lama_penyinaran,kec_angin,is_libur_nasional,bulan,kuartal,is_weekend,is_awal_bulan,bulan_sin,bulan_cos,minggu_sin,minggu_cos,is_pra_lebaran,is_lebaran,is_pasca_lebaran,is_natal_tahunbaru,is_musim_panen,days_to_lebaran,lag_1,lag_7,lag_14,lag_21,lag_30,rawit_lag_1,rawit_lag_7,rawit_lag_14,rawit_lag_30,rasio_merah_rawit,roll_mean_7,roll_std_7,ema_7,zscore_7,roll_mean_30,roll_std_30,ema_30,zscore_30,ema_crossover_7_30,momentum_7,momentum_3,rasio_tren_7_30,volatilitas_14,lag_hujan_14,lag_hujan_21,roll_hujan_14,roll_hujan_21,roll_hujan_30,roll_hujan_60,hujan_ekstrem_3hari,max_hujan_7,is_hari_hujan,pct_change_1,pct_change_3,pct_change_7,arah_lag1,arah_lag2,arah_lag3,streak_naik_3,prop_naik_7,prop_naik_14,is_pasca_covid,harga_hari_ini,target_h1,target_h3,target_h7,arah_target_h1,arah_target_h3,arah_target_h7,harga_rawit_hari_ini,target_rawit_h1,target_rawit_h3,target_rawit_h7
2022-05-26,42250.0,37250.0,29.3,77.0,5.2,6.9,1.0,1,5,2,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,1,24,42250.0,40500.0,25750.0,39250.0,34250.0,37250.0,38500.0,31250.0,27500.0,1.1342281879194631,40928.57142857143,1143.043139627187,40008.91225909873,1.156061854190391,35783.333333333336,6111.300066740885,35747.728668375166,1.058149100197057,4261.183590723565,1750.0,1750.0,1.1437886752278927,0.19636794590135123,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-1.1695906432748537,4.320987654320985,6.962025316455689,-1.0,1.0,-1.0,1,0.2857142857142857,0.35714285714285715,1,42250.0,0.11184830013656885,0.11184830013656885,0.37543282100928943,1.0,1.0,1.0,37250.0,0.04590970130407795,0.04590970130407795,0.21098945166352648
2022-05-27,47250.0,39000.0,29.3,77.0,5.2,6.9,1.0,0,5,2,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,1,25,42250.0,40500.0,27250.0,39250.0,39250.0,37250.0,39000.0,32250.0,27750.0,1.2115384615384615,41178.57142857143,1222.3124064856704,40569.18419432405,4.967165954598432,36050.0,6215.733651596263,36167.23004460903,1.8018790102284559,4401.95414971502,1750.0,2750.0,1.1422627303348523,0.18117805807520065,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,6.962025316455689,4.320987654320985,0.0,-1.0,1.0,1,0.14285714285714285,0.35714285714285715,1,47250.0,0.0,0.25131442828090617,0.25542121023355946,0.0,1.0,1.0,39000.0,0.0,0.1486410240162888,0.18125260960504955
2022-05-28,47250.0,39000.0,29.3,77.0,5.2,6.9,1.0,0,5,2,1,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,1,26,47250.0,40500.0,27250.0,39250.0,39250.0,39000.0,39000.0,32250.0,28000.0,1.2115384615384615,42142.857142857145,2544.8360411216468,42239.38814574304,2.0068651868321514,36316.666666666664,6521.824545500963,36882.24746108587,1.676422488375413,5357.14068465717,6750.0,4500.0,1.160427456893726,0.17585965305989065,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,11.834319526627212,10.526315789473696,16.666666666666675,1.0,0.0,-1.0,1,0.2857142857142857,0.35714285714285715,1,47250.0,0.0,0.2797139028026041,0.25542121023355946,0.0,1.0,1.0,39000.0,0.0,0.1704998178287878,0.18125260960504955
2022-05-29,47250.0,39000.0,29.3,77.0,5.2,6.9,1.0,0,5,2,1,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,1,27,47250.0,40500.0,27250.0,39250.0,39250.0,39000.0,39000.0,32250.0,28000.0,1.2115384615384615,43107.142857142855,3047.7353028423813,43492.041109307276,1.3593231469215312,36583.333333333336,6803.375598938358,37551.13472166098,1.5678491524583003,5940.906387646297,6750.0,5000.0,1.1783273673934265,0.16230699800429893,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,11.834319526627212,16.666666666666675,0.0,1.0,0.0,1,0.2857142857142857,0.35714285714285715,1,47250.0,0.25131442828090617,0.2797139028026041,0.25542121023355946,1.0,1.0,1.0,39000.0,0.1486410240162888,0.1704998178287878,0.18125260960504955
2022-05-30,60750.0,45250.0,29.3,77.0,5.2,6.9,1.0,0,5,2,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,28,47250.0,39500.0,27250.0,25250.0,39250.0,39000.0,38500.0,32250.0,28000.0,1.3425414364640884,44071.42857142857,3151.4358027808426,44431.53083198046,5.292372262129297,36850.0,7063.32196925634,38176.86796542479,3.3836769871163708,6254.662866555671,7750.0,5000.0,1.195968210893584,0.14016969710131097,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,11.834319526627212,16.666666666666675,0.0,0.0,1.0,1,0.2857142857142857,0.35714285714285715,1,60750.0,0.028399474521697957,0.012270092591814401,0.048202101817877686,1.0,1.0,1.0,45250.0,0.021858793812499017,0.01643872634315994,0.05899834076195576
2022-05-31,62500.0,46250.0,29.3,77.0,5.2,6.9,1.0,0,5,2,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,29,60750.0,42750.0,30750.0,25750.0,39250.0,45250.0,37500.0,37250.0,28000.0,1.3513513513513513,47107.142857142855,6485.331434053721,48511.148123985346,2.373488124601822,37566.666666666664,8298.040206239524,39633.19906442964,3.004725539236991,8877.949059555707,18000.0,13500.0,1.253961211813918,0.15411728607895978,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,28.57142857142858,28.57142857142858,53.79746835443038,1.0,0.0,0.0,1,0.42857142857142855,0.42857142857142855,1,62500.0,0.0,-0.024292692569044587,0.16889853646181388,0.0,0.0,1.0,46250.0,0.0,0.010752791776261697,0.05775883415219246
2022-06-01,62500.0,46250.0,29.3,77.0,5.2,6.9,1.0,1,6,2,0,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,30,62500.0,42250.0,39500.0,25750.0,39250.0,46250.0,37250.0,39000.0,28000.0,1.3513513513513513,49928.57142857143,8312.53356599033,52008.36109298901,1.5123462024680228,38341.666666666664,9464.425983407664,41108.47654414386,2.552540785427497,10899.884548845155,20250.0,15250.0,1.3022013847921259,0.16571864155141505,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,2.8806584362139898,32.27513227513228,46.19883040935673,1.0,1.0,0.0,2,0.42857142857142855,0.42857142857142855,1,62500.0,-0.016129381929883644,-0.024292692569044587,0.17227122094045313,0.0,0.0,1.0,46250.0,-0.005420067469339145,0.010752791776261697,0.037139546949456786
2022-06-02,61500.0,46000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,31,62500.0,42250.0,40500.0,25750.0,39250.0,46250.0,37250.0,38500.0,28000.0,1.3369565217391304,52821.42857142857,8709.088028359574,54631.27081974176,0.9964960051272027,39116.666666666664,10442.728317477355,42488.57483161845,2.14343729462446,12142.695988123312,20250.0,15250.0,1.3503560776675392,0.18313135727421,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,32.27513227513228,47.928994082840234,0.0,1.0,1.0,2,0.42857142857142855,0.35714285714285715,1,61500.0,-0.008163310639160981,-0.008163310639160981,0.21825356602001797,0.0,0.0,1.0,46000.0,0.016172859245600968,0.016172859245600968,0.05292240145434253
2022-06-03,61000.0,46750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,32,61500.0,47250.0,40500.0,27250.0,39250.0,46000.0,39000.0,39000.0,28000.0,1.304812834224599,55571.42857142857,7807.200583588389,56348.45311480632,0.6953288019749281,39858.333333333336,11214.154259110497,43715.11839086887,1.8852662606698225,12633.334723937449,14250.0,750.0,1.3942235894985215,0.19012891099893786,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-1.6000000000000014,1.2345679012345734,45.5621301775148,-1.0,0.0,1.0,1,0.42857142857142855,0.2857142857142857,1,61000.0,0.0,0.04409531986522438,0.2958453830909418,0.0,1.0,1.0,46750.0,0.0,0.02638675517319503,0.047006042375930576
2022-06-04,61000.0,46750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,33,61000.0,47250.0,40500.0,27250.0,39250.0,46750.0,39000.0,39000.0,28000.0,1.304812834224599,57535.71428571428,7058.429610857545,57511.33983610474,0.4908011987470858,40583.333333333336,11858.05657547332,44830.27204307088,1.721754870766798,12681.067793033857,13750.0,-1500.0,1.4177178058081548,0.19011048226263702,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-0.8130081300813052,-2.400000000000002,29.100529100529094,-1.0,-1.0,0.0,0,0.2857142857142857,0.2857142857142857,1,61000.0,0.0,0.19319122903085853,0.2958453830909418,0.0,1.0,1.0,46750.0,0.0,0.047006042375930576,0.047006042375930576
2022-06-05,61000.0,46750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,1,34,61000.0,47250.0,40500.0,27250.0,39250.0,46750.0,39000.0,39000.0,28000.0,1.304812834224599,59500.0,5448.6236794260385,58383.50487707855,0.2752988806441589,41308.333333333336,12425.065623453504,45873.48029835663,1.5848340172530682,12510.024578721917,13750.0,-1500.0,1.4403873310470041,0.18526281165867037,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-2.400000000000002,29.100529100529094,0.0,-1.0,-1.0,0,0.2857142857142857,0.2857142857142857,1,61000.0,0.04409531986522438,0.19656391350949773,0.2958453830909418,1.0,1.0,1.0,46750.0,0.02638675517319503,0.02638675517319503,0.047006042375930576
2022-06-06,63750.0,48000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,1,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,35,61000.0,60750.0,39500.0,27250.0,39250.0,46750.0,45250.0,38500.0,28000.0,1.328125,61464.28571428572,742.0210496323411,59037.62865780891,3.0803900870683,42033.333333333336,12925.304860896935,46849.38479523685,1.6801666885513493,12188.24386257206,250.0,-500.0,1.4622748385634983,0.17603293963627029,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-0.8130081300813052,29.100529100529094,0.0,0.0,-1.0,0,0.2857142857142857,0.2857142857142857,1,63750.0,0.1490959091656343,0.1823215567939546,0.36681939301050476,1.0,1.0,1.0,48000.0,0.02061928720273561,0.010362787035546658,0.2518929646001956
2022-06-07,74000.0,49000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,1,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,36,63750.0,62500.0,42750.0,30750.0,39250.0,48000.0,46250.0,37500.0,28000.0,1.510204081632653,61892.857142857145,1059.2562530030543,60215.72149335669,11.429852618480268,42850.0,13504.40541146632,47939.747066511896,2.3066546842209057,12275.97442684479,1250.0,2750.0,1.444407401233539,0.1628676416937088,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,4.508196721311486,4.508196721311486,4.938271604938271,1.0,0.0,0.0,1,0.2857142857142857,0.35714285714285715,1,74000.0,0.003372684478639156,0.10265415406008337,0.23121896531975514,1.0,1.0,1.0,49000.0,-0.020619287202735703,0.0,0.30913399916973233
2022-06-08,74250.0,48000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,37,74000.0,62500.0,42250.0,39500.0,25250.0,49000.0,46250.0,37250.0,29500.0,1.546875,63535.71428571428,4726.760191163102,63661.791120017515,2.2667292777606756,44008.333333333336,14628.515394382217,49621.0537073821,2.067309351040481,14040.737412635412,11500.0,13000.0,1.4437200746611842,0.16911755968202216,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,16.07843137254903,21.311475409836067,18.399999999999995,1.0,1.0,0.0,2,0.2857142857142857,0.35714285714285715,1,74250.0,0.02985296314968113,0.09928146958144418,0.21706450523782758,1.0,1.0,1.0,48000.0,0.010362787035546658,0.02061928720273561,0.16745464545362118
2022-06-09,76500.0,48500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,38,74250.0,61500.0,42250.0,40500.0,25750.0,48000.0,46000.0,37250.0,29500.0,1.577319587628866,65214.28571428572,6165.138163206967,66308.84334001313,1.8305695650177287,45641.666666666664,15186.723349424432,51210.0179843252,2.0319283247154516,15098.825355687935,12750.0,13250.0,1.4288322595790188,0.1641898634066485,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.33783783783782884,21.721311475409834,18.799999999999994,1.0,1.0,1.0,3,0.42857142857142855,0.42857142857142855,1,76500.0,0.06942850643176293,0.06942850643176293,0.11995931507897897,1.0,1.0,1.0,48500.0,0.010256500167189061,0.010256500167189061,0.09343400664609706
2022-06-10,82000.0,49000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,39,76500.0,61000.0,47250.0,40500.0,25750.0,48500.0,46750.0,39000.0,29000.0,1.6734693877551021,67357.14285714286,7181.946612364898,68856.63250500985,2.038842382596757,47333.333333333336,15712.02775239253,52841.62972727196,2.206377637117257,16015.002777737893,15500.0,12750.0,1.4230382293762573,0.15377593720162488,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,3.0303030303030276,19.999999999999996,24.390243902439025,1.0,1.0,1.0,3,0.5714285714285714,0.5,1,82000.0,0.0,0.11506932978478729,0.03886886889937299,0.0,1.0,1.0,49000.0,0.0,0.23127367739745988,0.10178269430994238
2022-06-11,82000.0,49000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,40,82000.0,61000.0,47250.0,40500.0,25750.0,49000.0,46750.0,39000.0,31250.0,1.6734693877551021,70357.14285714286,8371.401145737776,72142.47437875738,1.3907895393080156,49208.333333333336,16389.268373423227,54722.81490615764,2.000801129098691,17419.659472599742,21000.0,8000.0,1.4297810572154348,0.15606615588523776,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,7.189542483660127,10.81081081081081,34.42622950819671,1.0,1.0,1.0,3,0.7142857142857143,0.5,1,82000.0,0.0,0.1285648112596718,0.03886886889937299,0.0,1.0,1.0,49000.0,0.0,0.30913399916973233,0.10178269430994238
2022-06-12,82000.0,49000.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,1,41,82000.0,61000.0,47250.0,40500.0,27250.0,49000.0,46750.0,39000.0,32250.0,1.6734693877551021,73357.14285714286,8220.72728795086,74606.85578406803,1.0513494536565502,51083.333333333336,16824.82429755737,56482.63329930876,1.8375625278379146,18124.222484759266,21000.0,7750.0,1.4360288976928455,0.1479492106559351,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,10.437710437710447,34.42622950819671,0.0,1.0,1.0,2,0.7142857142857143,0.5,1,82000.0,0.11506932978478729,0.11778303565638346,0.03886886889937299,1.0,1.0,1.0,49000.0,0.23127367739745988,0.14683535825088545,0.10178269430994238
2022-06-13,92000.0,61750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,42,82000.0,63750.0,60750.0,39500.0,27250.0,49000.0,48000.0,45250.0,32250.0,1.4898785425101215,76357.14285714286,6639.303965240635,76455.14183805103,2.3560989562656096,52908.333333333336,17117.303623331914,58128.91502193401,2.283751432285137,18326.22681611702,18250.0,5500.0,1.4431969038993766,0.13004917647506567,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,7.189542483660127,34.42622950819671,0.0,0.0,1.0,1,0.7142857142857143,0.5,1,92000.0,0.013495481474884509,-0.06453852113757118,0.005420067469339113,1.0,0.0,1.0,61750.0,0.07786032177227242,-0.14809617091855204,-0.08885333735569134
2022-06-14,93250.0,66750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,43,92000.0,74000.0,62500.0,42750.0,27250.0,61750.0,49000.0,46250.0,32250.0,1.3970037453183521,80392.85714285714,6274.713045990775,80341.35637853827,2.0490407709301435,55066.666666666664,17837.5008558264,60314.1463108415,2.1406212474456483,20027.210067696775,18000.0,10000.0,1.4599187132480111,0.14798060269840368,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,12.195121951219523,12.195121951219523,44.31372549019608,1.0,0.0,0.0,1,0.7142857142857143,0.5,1,93250.0,-0.010781775603288362,-0.0896959423602987,-0.027175585378964782,0.0,0.0,0.0,66750.0,-0.16229864091884688,-0.20735130485979,-0.144830947878456
2022-06-15,92250.0,56750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,44,93250.0,74250.0,62500.0,42250.0,27250.0,66750.0,48000.0,46250.0,32250.0,1.6255506607929515,83142.85714285714,7161.612281895298,83568.5172839037,1.2716609750227865,57266.666666666664,18351.093800592902,62439.04009723883,1.906335050839531,21129.477186664866,19000.0,11250.0,1.4518543156494264,0.15987977245898605,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,1.3586956521739024,13.719512195121952,26.01351351351351,1.0,1.0,0.0,2,0.7142857142857143,0.5,1,92250.0,-0.06725222700916746,-0.07891416675701036,-0.002713705871596273,0.0,0.0,0.0,56750.0,-0.0636578517719776,-0.045052663940943136,0.013129291441792802
2022-06-16,86250.0,53250.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,45,92250.0,76500.0,61500.0,42250.0,30750.0,56750.0,48500.0,46000.0,37250.0,1.619718309859155,85714.28571428571,6649.606146589819,85738.88796292778,0.08056331065385273,59433.333333333336,18521.298705736714,64362.32783290084,1.4478826292211409,21376.56013002694,15750.0,10250.0,1.4421921320407018,0.16288581490651635,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-1.072386058981234,12.5,24.242424242424242,-1.0,1.0,1.0,2,0.5714285714285714,0.5,1,86250.0,-0.011661939747842975,-0.011661939747842975,0.036988569369340626,0.0,0.0,1.0,53250.0,0.018605187831034486,0.018605187831034486,0.0724298378448145
2022-06-17,85250.0,54250.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,46,86250.0,82000.0,61000.0,47250.0,39500.0,53250.0,49000.0,46750.0,39000.0,1.5714285714285714,87107.14285714286,5277.422711531997,85866.66597219583,-0.3519033737966806,61283.333333333336,18328.272551242833,65774.43571464918,1.3076336899534167,20092.230257546646,4250.0,-5750.0,1.421383892148102,0.15411766509743874,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-6.504065040650408,-6.25,12.745098039215685,-1.0,-1.0,1.0,1,0.42857142857142855,0.5,1,85250.0,0.0,0.08162052835475327,0.05699548104936408,0.0,1.0,1.0,54250.0,0.0,0.04063764573182626,0.05818195538273589
2022-06-18,85250.0,54250.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,47,85250.0,82000.0,61000.0,47250.0,40500.0,54250.0,49000.0,46750.0,38500.0,1.5714285714285714,87571.42857142857,4881.329834418511,85712.49947914688,-0.47557297912042235,62808.333333333336,18356.58335036366,67030.92373305891,1.2225405043150281,18681.57574608797,3250.0,-8000.0,1.3942644856801683,0.14052059755401528,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-1.1594202898550732,-8.579088471849861,3.963414634146334,-1.0,-1.0,-1.0,0,0.2857142857142857,0.5,1,85250.0,0.0,0.06252035698133393,0.05699548104936408,0.0,1.0,1.0,54250.0,0.0,0.06252035698133393,0.05818195538273589
2022-06-19,85250.0,54250.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,1,48,85250.0,82000.0,61000.0,47250.0,40500.0,54250.0,49000.0,46750.0,39000.0,1.5714285714285714,88035.71428571429,4393.244272527829,85596.87460936015,-0.6340904609215087,64300.0,18299.401723779756,68206.34800834543,1.1448461712693256,17390.526601014717,3250.0,-7000.0,1.3691401910686514,0.12274300734641674,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-7.5880758807588045,3.963414634146334,0.0,-1.0,-1.0,0,0.2857142857142857,0.5,1,85250.0,0.08162052835475327,0.07620046088541407,0.05699548104936408,1.0,1.0,1.0,54250.0,0.04063764573182626,0.05818195538273589,0.05818195538273589
2022-06-20,92500.0,56500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,49,85250.0,92000.0,63750.0,60750.0,40500.0,54250.0,61750.0,48000.0,39000.0,1.6371681415929205,88500.0,3777.675652214826,85510.15595702012,1.0588521536104452,65791.66666666667,18115.420575953394,69305.93845941994,1.474342437777653,16204.217497600184,-6750.0,-1000.0,1.3451551614946167,0.09902714730416888,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-1.1594202898550732,3.963414634146334,0.0,0.0,-1.0,0,0.2857142857142857,0.5,1,92500.0,-0.019100171373419378,-0.03297001923756983,-0.02462504730538918,0.0,0.0,0.0,56500.0,0.021882711249507587,0.013187004281953681,0.13242458564933154
2022-06-21,90750.0,57750.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,50,92500.0,93250.0,74000.0,62500.0,40500.0,56500.0,66750.0,49000.0,39000.0,1.5714285714285714,88571.42857142857,3858.740850638242,87257.61696776509,0.5645809119846568,67525.0,18099.741615606603,70802.32952655414,1.2831674889746096,16455.287441210952,-750.0,7250.0,1.3116835034643253,0.07766663236709084,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,8.504398826979465,8.504398826979465,0.5434782608695565,1.0,0.0,0.0,1,0.2857142857142857,0.5,1,90750.0,0.013680103904080176,-0.005524875931969804,0.06917650935359557,1.0,0.0,1.0,57750.0,-0.00433840159859813,-0.00433840159859813,0.18520340316884362
2022-06-22,92000.0,57500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,51,90750.0,92250.0,74250.0,62500.0,39500.0,57750.0,56750.0,48000.0,38500.0,1.6,88214.28571428571,3447.3074379045356,88130.71272582382,1.0981655549713534,69200.0,17835.744814934013,72089.27600871194,1.278331812692038,16041.43671711188,-1500.0,5500.0,1.2747729149463254,0.0701079600899617,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-1.8918918918918948,6.451612903225801,-2.680965147453085,-1.0,1.0,0.0,1,0.14285714285714285,0.42857142857142855,1,92000.0,-0.02754995176823063,-0.01920497983605004,0.0,0.0,0.0,0.0,57500.0,-0.004357305368955701,0.0,0.13786979422312082
2022-06-23,89500.0,57250.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,52,92000.0,86250.0,76500.0,61500.0,42750.0,57500.0,53250.0,48500.0,37500.0,1.5633187772925765,88178.57142857143,3399.4922590073625,89098.03454436787,0.3887135109436989,70950.0,17391.21359608997,73373.83884685957,1.0666305659174868,15724.195697508301,5750.0,6750.0,1.2428269405013592,0.060178164342429064,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,1.377410468319562,7.917888563049846,-0.27100271002710175,1.0,-1.0,1.0,2,0.2857142857142857,0.42857142857142855,1,89500.0,0.008344971932180688,0.008344971932180688,0.019364367181791152,1.0,1.0,1.0,57250.0,0.004357305368955626,0.004357305368955626,0.14222709959207652
2022-06-24,90250.0,57500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,53,89500.0,85250.0,82000.0,61000.0,42250.0,57250.0,54250.0,49000.0,37250.0,1.5695652173913044,88642.85714285714,3313.0334251549407,89198.5259082759,0.48509708502649435,72508.33333333333,16863.739325042516,74414.23634061056,1.0520600635892134,14784.289567665342,4250.0,-3000.0,1.222519579030325,0.0490194593660914,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-2.717391304347827,-3.2432432432432434,3.7681159420289934,-1.0,1.0,-1.0,1,0.2857142857142857,0.35714285714285715,1,90250.0,0.0,0.0,0.01101939524961048,0.0,0.0,1.0,57500.0,0.0,0.11488027599842202,0.20382776201491823
2022-06-25,90250.0,57500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,54,90250.0,85250.0,82000.0,61000.0,42250.0,57500.0,54250.0,49000.0,37250.0,1.5695652173913044,89357.14285714286,2982.0893921645966,89461.39443120692,0.29940656547725303,74108.33333333333,16156.119174529691,75435.89851218407,0.9991054468144926,14025.495919022855,5000.0,-500.0,1.2057637628311193,0.04515966493118827,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.8379888268156499,-0.5509641873278182,5.8651026392961825,1.0,-1.0,1.0,2,0.42857142857142855,0.35714285714285715,1,90250.0,0.0,0.0747013852855653,0.01101939524961048,0.0,1.0,1.0,57500.0,0.0,0.18954180476744162,0.20382776201491823
2022-06-26,90250.0,57500.0,29.3,77.0,5.2,6.9,1.0,0,6,2,1,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,1,55,90250.0,85250.0,82000.0,61000.0,47250.0,57500.0,54250.0,49000.0,39000.0,1.5695652173913044,90071.42857142857,2370.453040887156,89658.54582340519,0.07533219409562743,75708.33333333333,15243.297471875585,76391.64699526897,0.9539711924855506,13266.898828136225,5000.0,-1750.0,1.189716172655083,0.03988673242243793,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-1.9021739130434812,5.8651026392961825,0.0,1.0,-1.0,1,0.42857142857142855,0.35714285714285715,1,90250.0,0.0,0.019204979836050046,0.01101939524961048,0.0,1.0,1.0,57500.0,0.11488027599842202,0.13786979422312082,0.20382776201491823
